"Step","Depth only variation : 6 - test_loss","Depth only variation : 6 - test_loss__MIN","Depth only variation : 6 - test_loss__MAX","Depth only variation : 6 - train_loss","Depth only variation : 6 - train_loss__MIN","Depth only variation : 6 - train_loss__MAX","Depth only variation : 5 - test_loss","Depth only variation : 5 - test_loss__MIN","Depth only variation : 5 - test_loss__MAX","Depth only variation : 5 - train_loss","Depth only variation : 5 - train_loss__MIN","Depth only variation : 5 - train_loss__MAX","Depth only variation : 4 - test_loss","Depth only variation : 4 - test_loss__MIN","Depth only variation : 4 - test_loss__MAX","Depth only variation : 4 - train_loss","Depth only variation : 4 - train_loss__MIN","Depth only variation : 4 - train_loss__MAX","Depth only variation : 3 - test_loss","Depth only variation : 3 - test_loss__MIN","Depth only variation : 3 - test_loss__MAX","Depth only variation : 3 - train_loss","Depth only variation : 3 - train_loss__MIN","Depth only variation : 3 - train_loss__MAX","Depth only variation : 2 - test_loss","Depth only variation : 2 - test_loss__MIN","Depth only variation : 2 - test_loss__MAX","Depth only variation : 2 - train_loss","Depth only variation : 2 - train_loss__MIN","Depth only variation : 2 - train_loss__MAX","Depth only variation : 1 - test_loss","Depth only variation : 1 - test_loss__MIN","Depth only variation : 1 - test_loss__MAX","Depth only variation : 1 - train_loss","Depth only variation : 1 - train_loss__MIN","Depth only variation : 1 - train_loss__MAX","Width only variation : 2048 - test_loss","Width only variation : 2048 - test_loss__MIN","Width only variation : 2048 - test_loss__MAX","Width only variation : 2048 - train_loss","Width only variation : 2048 - train_loss__MIN","Width only variation : 2048 - train_loss__MAX","Width only variation : 1024 - test_loss","Width only variation : 1024 - test_loss__MIN","Width only variation : 1024 - test_loss__MAX","Width only variation : 1024 - train_loss","Width only variation : 1024 - train_loss__MIN","Width only variation : 1024 - train_loss__MAX","Width only variation : 512 - test_loss","Width only variation : 512 - test_loss__MIN","Width only variation : 512 - test_loss__MAX","Width only variation : 512 - train_loss","Width only variation : 512 - train_loss__MIN","Width only variation : 512 - train_loss__MAX","Width only variation : 256 - test_loss","Width only variation : 256 - test_loss__MIN","Width only variation : 256 - test_loss__MAX","Width only variation : 256 - train_loss","Width only variation : 256 - train_loss__MIN","Width only variation : 256 - train_loss__MAX"
"128","2.0809420013427733","2.0809420013427733","2.0809420013427733","1.9885663023762319","1.9885663023762319","1.9885663023762319","2.0482347150282427","2.0482347150282427","2.0482347150282427","1.962104156866841","1.962104156866841","1.962104156866841","2.076125990260731","2.076125990260731","2.076125990260731","1.9729237079072273","1.9729237079072273","1.9729237079072273","2.0567870703610507","2.0567870703610507","2.0567870703610507","1.9977974714081863","1.9977974714081863","1.9977974714081863","2.0480917141654276","2.0480917141654276","2.0480917141654276","2.0701554062722742","2.0701554062722742","2.0701554062722742","2.1078405649011787","2.1078405649011787","2.1078405649011787","2.1441173615948905","2.1441173615948905","2.1441173615948905","2.1241883234544234","2.1241883234544234","2.1241883234544234","1.9161860167295084","1.9161860167295084","1.9161860167295084","2.0698604666103018","2.0698604666103018","2.0698604666103018","1.9810481557626833","1.9810481557626833","1.9810481557626833","2.0538634525645865","2.0538634525645865","2.0538634525645865","2.0267336417888773","2.0267336417888773","2.0267336417888773","2.052603891546076","2.052603891546076","2.052603891546076","2.081387457354315","2.081387457354315","2.081387457354315"
"129","2.055995818051425","2.055995818051425","2.055995818051425","1.9997594916683503","1.9997594916683503","1.9997594916683503","2.0579757074876266","2.0579757074876266","2.0579757074876266","1.9592340291779617","1.9592340291779617","1.9592340291779617","2.103482081673362","2.103482081673362","2.103482081673362","1.9589410315984968","1.9589410315984968","1.9589410315984968","2.056132401553067","2.056132401553067","2.056132401553067","2.000737692350629","2.000737692350629","2.000737692350629","2.0921910884163597","2.0921910884163597","2.0921910884163597","2.060976515254755","2.060976515254755","2.060976515254755","2.096629502556541","2.096629502556541","2.096629502556541","2.1539598071438144","2.1539598071438144","2.1539598071438144","2.083692680272189","2.083692680272189","2.083692680272189","1.924955703472269","1.924955703472269","1.924955703472269","2.0871460099653762","2.0871460099653762","2.0871460099653762","1.9719126485408038","1.9719126485408038","1.9719126485408038","2.052983097596602","2.052983097596602","2.052983097596602","2.0268388209945853","2.0268388209945853","2.0268388209945853","2.0507713786038484","2.0507713786038484","2.0507713786038484","2.0737972363658335","2.0737972363658335","2.0737972363658335"
"130","2.0484126970984717","2.0484126970984717","2.0484126970984717","1.9829553458334386","1.9829553458334386","1.9829553458334386","2.0648255742679944","2.0648255742679944","2.0648255742679944","1.9666688975520517","1.9666688975520517","1.9666688975520517","2.084601827101274","2.084601827101274","2.084601827101274","1.9665411347356336","1.9665411347356336","1.9665411347356336","2.0540844241055574","2.0540844241055574","2.0540844241055574","1.9908953535693816","1.9908953535693816","1.9908953535693816","2.046588067141446","2.046588067141446","2.046588067141446","2.0701796678565016","2.0701796678565016","2.0701796678565016","2.0881524996324017","2.0881524996324017","2.0881524996324017","2.14431019541861","2.14431019541861","2.14431019541861","2.0895866281336004","2.0895866281336004","2.0895866281336004","1.9228368184758329","1.9228368184758329","1.9228368184758329","2.091133708086881","2.091133708086881","2.091133708086881","1.984063391575868","1.984063391575868","1.984063391575868","2.0522755960984664","2.0522755960984664","2.0522755960984664","2.0157300479932765","2.0157300479932765","2.0157300479932765","2.0557163724032317","2.0557163724032317","2.0557163724032317","2.091271502725009","2.091271502725009","2.091271502725009"
"131","2.06971527966586","2.06971527966586","2.06971527966586","1.97242479412035","1.97242479412035","1.97242479412035","2.0546470390666616","2.0546470390666616","2.0546470390666616","1.9537588298731836","1.9537588298731836","1.9537588298731836","2.069738165682012","2.069738165682012","2.069738165682012","1.9727852330810722","1.9727852330810722","1.9727852330810722","2.0389167937365444","2.0389167937365444","2.0389167937365444","1.986602956125106","1.986602956125106","1.986602956125106","2.055745150826194","2.055745150826194","2.055745150826194","2.0546390522485494","2.0546390522485494","2.0546390522485494","2.0792525456168436","2.0792525456168436","2.0792525456168436","2.1380207869650305","2.1380207869650305","2.1380207869650305","2.1035507332194934","2.1035507332194934","2.1035507332194934","1.9176454848804694","1.9176454848804694","1.9176454848804694","2.0847109031677244","2.0847109031677244","2.0847109031677244","1.983682632939569","1.983682632939569","1.983682632939569","2.0581801267103716","2.0581801267103716","2.0581801267103716","2.0378376660401796","2.0378376660401796","2.0378376660401796","2.0672195651314476","2.0672195651314476","2.0672195651314476","2.0796932665507","2.0796932665507","2.0796932665507"
"132","2.0733056545257567","2.0733056545257567","2.0733056545257567","1.966186921075843","1.966186921075843","1.966186921075843","2.0718481185219506","2.0718481185219506","2.0718481185219506","1.9476245320528403","1.9476245320528403","1.9476245320528403","2.084805648977106","2.084805648977106","2.084805648977106","1.9690002463329797","1.9690002463329797","1.9690002463329797","2.0556637763977053","2.0556637763977053","2.0556637763977053","1.988557808316987","1.988557808316987","1.988557808316987","2.076177930398421","2.076177930398421","2.076177930398421","2.0670165446708944","2.0670165446708944","2.0670165446708944","2.099869451522827","2.099869451522827","2.099869451522827","2.133902898985764","2.133902898985764","2.133902898985764","2.093402681350708","2.093402681350708","2.093402681350708","1.9274792036516912","1.9274792036516912","1.9274792036516912","2.113898605866866","2.113898605866866","2.113898605866866","1.979508516870696","1.979508516870696","1.979508516870696","2.059853951714256","2.059853951714256","2.059853951714256","2.0315930803890887","2.0315930803890887","2.0315930803890887","2.0523850536346435","2.0523850536346435","2.0523850536346435","2.0749385401846347","2.0749385401846347","2.0749385401846347"
"133","2.0728200539675625","2.0728200539675625","2.0728200539675625","1.9812880935888182","1.9812880935888182","1.9812880935888182","2.0820471676913175","2.0820471676913175","2.0820471676913175","1.9535768770897526","1.9535768770897526","1.9535768770897526","2.0766323089599608","2.0766323089599608","2.0766323089599608","1.9679057443553003","1.9679057443553003","1.9679057443553003","2.0814589327031916","2.0814589327031916","2.0814589327031916","1.98492712700504","1.98492712700504","1.98492712700504","2.0632093074105002","2.0632093074105002","2.0632093074105002","2.0670149359209784","2.0670149359209784","2.0670149359209784","2.0976491815393623","2.0976491815393623","2.0976491815393623","2.1564011185744714","2.1564011185744714","2.1564011185744714","","","","","","","2.0987896047938954","2.0987896047938954","2.0987896047938954","1.9819950439738132","1.9819950439738132","1.9819950439738132","2.058498190099543","2.058498190099543","2.058498190099543","2.032717702251741","2.032717702251741","2.032717702251741","2.060000127445568","2.060000127445568","2.060000127445568","2.087021496432951","2.087021496432951","2.087021496432951"
"134","2.071437462893399","2.071437462893399","2.071437462893399","1.9744461986936372","1.9744461986936372","1.9744461986936372","2.067463704889471","2.067463704889471","2.067463704889471","1.950292548585212","1.950292548585212","1.950292548585212","2.079416173588146","2.079416173588146","2.079416173588146","1.9592539880467557","1.9592539880467557","1.9592539880467557","2.06212346683849","2.06212346683849","2.06212346683849","1.9806261828850056","1.9806261828850056","1.9806261828850056","2.048351282639937","2.048351282639937","2.048351282639937","2.0701365954300455","2.0701365954300455","2.0701365954300455","2.1116517387736926","2.1116517387736926","2.1116517387736926","2.1401122785984783","2.1401122785984783","2.1401122785984783","","","","","","","2.0931582719629462","2.0931582719629462","2.0931582719629462","1.9788636932153811","1.9788636932153811","1.9788636932153811","2.0685030312971637","2.0685030312971637","2.0685030312971637","2.0251650247902706","2.0251650247902706","2.0251650247902706","2.0603440874273127","2.0603440874273127","2.0603440874273127","2.073522506911179","2.073522506911179","2.073522506911179"
"135","2.0877170545404606","2.0877170545404606","2.0877170545404606","1.979814736706087","1.979814736706087","1.979814736706087","2.0828100741993296","2.0828100741993296","2.0828100741993296","1.9475885886707525","1.9475885886707525","1.9475885886707525","2.0757159753279253","2.0757159753279253","2.0757159753279253","1.9640648039456072","1.9640648039456072","1.9640648039456072","2.0672075193578547","2.0672075193578547","2.0672075193578547","1.9962652142294521","1.9962652142294521","1.9962652142294521","2.0535089588165283","2.0535089588165283","2.0535089588165283","2.0462862747016994","2.0462862747016994","2.0462862747016994","2.094278034730391","2.094278034730391","2.094278034730391","2.1383141640411027","2.1383141640411027","2.1383141640411027","","","","","","","2.0738062884590844","2.0738062884590844","2.0738062884590844","1.9672976571664043","1.9672976571664043","1.9672976571664043","2.056386041641235","2.056386041641235","2.056386041641235","2.024898603921649","2.024898603921649","2.024898603921649","2.0537695919383654","2.0537695919383654","2.0537695919383654","2.07810923817514","2.07810923817514","2.07810923817514"
"136","2.0542996510592375","2.0542996510592375","2.0542996510592375","1.9779583618558687","1.9779583618558687","1.9779583618558687","2.0952326211062346","2.0952326211062346","2.0952326211062346","1.9496588008157139","1.9496588008157139","1.9496588008157139","2.062879876656966","2.062879876656966","2.062879876656966","1.9509299262912794","1.9509299262912794","1.9509299262912794","2.085146963813088","2.085146963813088","2.085146963813088","1.9826203166479353","1.9826203166479353","1.9826203166479353","2.05869123285467","2.05869123285467","2.05869123285467","2.0635918909927895","2.0635918909927895","2.0635918909927895","2.08523793480613","2.08523793480613","2.08523793480613","2.1405040214801656","2.1405040214801656","2.1405040214801656","","","","","","","2.077236914201216","2.077236914201216","2.077236914201216","1.9787598796822559","1.9787598796822559","1.9787598796822559","2.0638181244243277","2.0638181244243277","2.0638181244243277","2.0242845687646978","2.0242845687646978","2.0242845687646978","2.0586015701293947","2.0586015701293947","2.0586015701293947","2.0840984755548937","2.0840984755548937","2.0840984755548937"
"137","2.065062335621227","2.065062335621227","2.065062335621227","1.970971687196315","1.970971687196315","1.970971687196315","2.069428507197987","2.069428507197987","2.069428507197987","1.957405885170246","1.957405885170246","1.957405885170246","2.078208201148293","2.078208201148293","2.078208201148293","1.9512642919606176","1.9512642919606176","1.9512642919606176","2.045165608145974","2.045165608145974","2.045165608145974","1.9785194016599108","1.9785194016599108","1.9785194016599108","2.054105418812145","2.054105418812145","2.054105418812145","2.06553008748197","2.06553008748197","2.06553008748197","2.094124415137551","2.094124415137551","2.094124415137551","2.1526795738044826","2.1526795738044826","2.1526795738044826","","","","","","","2.081723349311135","2.081723349311135","2.081723349311135","1.9598948888669068","1.9598948888669068","1.9598948888669068","2.0640501343120228","2.0640501343120228","2.0640501343120228","2.0361049441633554","2.0361049441633554","2.0361049441633554","2.055622556426308","2.055622556426308","2.055622556426308","2.0742563368260174","2.0742563368260174","2.0742563368260174"
"138","2.0742582789334385","2.0742582789334385","2.0742582789334385","1.967932853917966","1.967932853917966","1.967932853917966","2.083901685367931","2.083901685367931","2.083901685367931","1.93913658037953","1.93913658037953","1.93913658037953","2.06079515023665","2.06079515023665","2.06079515023665","1.963947972319592","1.963947972319592","1.963947972319592","2.0611786417527633","2.0611786417527633","2.0611786417527633","1.9786588284064983","1.9786588284064983","1.9786588284064983","2.0589617165652188","2.0589617165652188","2.0589617165652188","2.0640154138104667","2.0640154138104667","2.0640154138104667","2.0956544919447464","2.0956544919447464","2.0956544919447464","2.1391744475529113","2.1391744475529113","2.1391744475529113","","","","","","","2.081402139230208","2.081402139230208","2.081402139230208","1.9732480572557998","1.9732480572557998","1.9732480572557998","2.0549771655689586","2.0549771655689586","2.0549771655689586","2.0217964593295394","2.0217964593295394","2.0217964593295394","2.0399022856625644","2.0399022856625644","2.0399022856625644","2.073973595082075","2.073973595082075","2.073973595082075"
"139","2.0700627777793192","2.0700627777793192","2.0700627777793192","1.9714505151222492","1.9714505151222492","1.9714505151222492","2.078797390677712","2.078797390677712","2.078797390677712","1.9342429283843643","1.9342429283843643","1.9342429283843643","2.078134208159013","2.078134208159013","2.078134208159013","1.9525708743895607","1.9525708743895607","1.9525708743895607","2.0749120166084984","2.0749120166084984","2.0749120166084984","1.974324908969046","1.974324908969046","1.974324908969046","2.0520931070501156","2.0520931070501156","2.0520931070501156","2.0552994630528594","2.0552994630528594","2.0552994630528594","2.1070320640910754","2.1070320640910754","2.1070320640910754","2.1417111525042305","2.1417111525042305","2.1417111525042305","","","","","","","2.0758082584901287","2.0758082584901287","2.0758082584901287","1.957506913316661","1.957506913316661","1.957506913316661","2.0678950093009254","2.0678950093009254","2.0678950093009254","2.0248247192645894","2.0248247192645894","2.0248247192645894","2.04807935628024","2.04807935628024","2.04807935628024","2.0545691851911876","2.0545691851911876","2.0545691851911876"
"140","2.1087313600019977","2.1087313600019977","2.1087313600019977","1.972131981575626","1.972131981575626","1.972131981575626","2.064899625778198","2.064899625778198","2.064899625778198","1.932187264376673","1.932187264376673","1.932187264376673","2.0794986646825615","2.0794986646825615","2.0794986646825615","1.9490932647661232","1.9490932647661232","1.9490932647661232","2.077499263936823","2.077499263936823","2.077499263936823","1.9778005868539044","1.9778005868539044","1.9778005868539044","2.080162336176092","2.080162336176092","2.080162336176092","2.049653101405878","2.049653101405878","2.049653101405878","2.113388693549416","2.113388693549416","2.113388693549416","2.1460195086468223","2.1460195086468223","2.1460195086468223","","","","","","","2.0796616471897473","2.0796616471897473","2.0796616471897473","1.9705365014350278","1.9705365014350278","1.9705365014350278","2.0540449324521153","2.0540449324521153","2.0540449324521153","2.0220342390564667","2.0220342390564667","2.0220342390564667","2.0507225517793137","2.0507225517793137","2.0507225517793137","2.0681226560439185","2.0681226560439185","2.0681226560439185"
