"Step","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=64 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=64 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=64 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=64 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=64 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=64 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=256 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=256 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=256 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=256 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=256 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=256 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=1024 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=1024 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=1024 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=1024 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=1024 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=1024 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=32 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=32 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=32 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=32 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=32 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=32 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=128 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=128 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=128 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=128 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=128 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=128 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=512 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=512 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=512 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=512 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=512 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=512 d=2 - train_accuracy__MAX"
"329","0.36454545454545456","0.36454545454545456","0.36454545454545456","0.3445977011494253","0.3445977011494253","0.3445977011494253","0.3236363636363636","0.3236363636363636","0.3236363636363636","0.3002298850574713","0.3002298850574713","0.3002298850574713","0.3390909090909091","0.3390909090909091","0.3390909090909091","0.31850574712643676","0.31850574712643676","0.31850574712643676","0.365","0.365","0.365","0.3354022988505747","0.3354022988505747","0.3354022988505747","0.3054545454545455","0.3054545454545455","0.3054545454545455","0.28045977011494255","0.28045977011494255","0.28045977011494255","0.3331818181818182","0.3331818181818182","0.3331818181818182","0.30517241379310345","0.30517241379310345","0.30517241379310345","0.3577272727272727","0.3577272727272727","0.3577272727272727","0.3225287356321839","0.3225287356321839","0.3225287356321839"
"330","0.3668181818181818","0.3668181818181818","0.3668181818181818","0.3367816091954023","0.3367816091954023","0.3367816091954023","0.31636363636363635","0.31636363636363635","0.31636363636363635","0.2920689655172414","0.2920689655172414","0.2920689655172414","0.35","0.35","0.35","0.3175862068965517","0.3175862068965517","0.3175862068965517","0.3568181818181818","0.3568181818181818","0.3568181818181818","0.3396551724137931","0.3396551724137931","0.3396551724137931","0.3190909090909091","0.3190909090909091","0.3190909090909091","0.2772413793103448","0.2772413793103448","0.2772413793103448","0.3418181818181818","0.3418181818181818","0.3418181818181818","0.3113793103448276","0.3113793103448276","0.3113793103448276","0.34363636363636363","0.34363636363636363","0.34363636363636363","0.32068965517241377","0.32068965517241377","0.32068965517241377"
"331","0.35454545454545455","0.35454545454545455","0.35454545454545455","0.34","0.34","0.34","0.33","0.33","0.33","0.2928735632183908","0.2928735632183908","0.2928735632183908","0.3509090909090909","0.3509090909090909","0.3509090909090909","0.31735632183908047","0.31735632183908047","0.31735632183908047","0.34954545454545455","0.34954545454545455","0.34954545454545455","0.3296551724137931","0.3296551724137931","0.3296551724137931","0.30772727272727274","0.30772727272727274","0.30772727272727274","0.27988505747126435","0.27988505747126435","0.27988505747126435","0.3327272727272727","0.3327272727272727","0.3327272727272727","0.306551724137931","0.306551724137931","0.306551724137931","0.355","0.355","0.355","0.32057471264367815","0.32057471264367815","0.32057471264367815"
"332","0.37227272727272726","0.37227272727272726","0.37227272727272726","0.33804597701149425","0.33804597701149425","0.33804597701149425","0.3231818181818182","0.3231818181818182","0.3231818181818182","0.297816091954023","0.297816091954023","0.297816091954023","0.3513636363636364","0.3513636363636364","0.3513636363636364","0.317816091954023","0.317816091954023","0.317816091954023","0.36863636363636365","0.36863636363636365","0.36863636363636365","0.3332183908045977","0.3332183908045977","0.3332183908045977","0.31545454545454543","0.31545454545454543","0.31545454545454543","0.28045977011494255","0.28045977011494255","0.28045977011494255","0.3422727272727273","0.3422727272727273","0.3422727272727273","0.3098850574712644","0.3098850574712644","0.3098850574712644","0.35954545454545456","0.35954545454545456","0.35954545454545456","0.32068965517241377","0.32068965517241377","0.32068965517241377"
"333","0.36363636363636365","0.36363636363636365","0.36363636363636365","0.3487356321839081","0.3487356321839081","0.3487356321839081","0.32545454545454544","0.32545454545454544","0.32545454545454544","0.29413793103448277","0.29413793103448277","0.29413793103448277","0.34863636363636363","0.34863636363636363","0.34863636363636363","0.3203448275862069","0.3203448275862069","0.3203448275862069","0.3690909090909091","0.3690909090909091","0.3690909090909091","0.3355172413793103","0.3355172413793103","0.3355172413793103","0.30727272727272725","0.30727272727272725","0.30727272727272725","0.28183908045977013","0.28183908045977013","0.28183908045977013","0.34045454545454545","0.34045454545454545","0.34045454545454545","0.30735632183908046","0.30735632183908046","0.30735632183908046","0.3618181818181818","0.3618181818181818","0.3618181818181818","0.32436781609195403","0.32436781609195403","0.32436781609195403"
"334","0.37","0.37","0.37","0.3391954022988506","0.3391954022988506","0.3391954022988506","0.33","0.33","0.33","0.29540229885057473","0.29540229885057473","0.29540229885057473","0.34954545454545455","0.34954545454545455","0.34954545454545455","0.3232183908045977","0.3232183908045977","0.3232183908045977","0.36272727272727273","0.36272727272727273","0.36272727272727273","0.33022988505747125","0.33022988505747125","0.33022988505747125","0.31227272727272726","0.31227272727272726","0.31227272727272726","0.2835632183908046","0.2835632183908046","0.2835632183908046","0.3390909090909091","0.3390909090909091","0.3390909090909091","0.31482758620689655","0.31482758620689655","0.31482758620689655","0.3568181818181818","0.3568181818181818","0.3568181818181818","0.31689655172413794","0.31689655172413794","0.31689655172413794"
"335","0.36818181818181817","0.36818181818181817","0.36818181818181817","0.3510344827586207","0.3510344827586207","0.3510344827586207","0.32954545454545453","0.32954545454545453","0.32954545454545453","0.29770114942528736","0.29770114942528736","0.29770114942528736","0.3509090909090909","0.3509090909090909","0.3509090909090909","0.3203448275862069","0.3203448275862069","0.3203448275862069","0.37545454545454543","0.37545454545454543","0.37545454545454543","0.3250574712643678","0.3250574712643678","0.3250574712643678","0.3104545454545454","0.3104545454545454","0.3104545454545454","0.2848275862068966","0.2848275862068966","0.2848275862068966","0.3472727272727273","0.3472727272727273","0.3472727272727273","0.3080459770114943","0.3080459770114943","0.3080459770114943","0.3572727272727273","0.3572727272727273","0.3572727272727273","0.3239080459770115","0.3239080459770115","0.3239080459770115"
"336","0.3472727272727273","0.3472727272727273","0.3472727272727273","0.33620689655172414","0.33620689655172414","0.33620689655172414","0.30772727272727274","0.30772727272727274","0.30772727272727274","0.2979310344827586","0.2979310344827586","0.2979310344827586","0.34454545454545454","0.34454545454545454","0.34454545454545454","0.3179310344827586","0.3179310344827586","0.3179310344827586","0.3740909090909091","0.3740909090909091","0.3740909090909091","0.3411494252873563","0.3411494252873563","0.3411494252873563","0.3054545454545455","0.3054545454545455","0.3054545454545455","0.2828735632183908","0.2828735632183908","0.2828735632183908","0.3231818181818182","0.3231818181818182","0.3231818181818182","0.2993103448275862","0.2993103448275862","0.2993103448275862","0.3522727272727273","0.3522727272727273","0.3522727272727273","0.3218390804597701","0.3218390804597701","0.3218390804597701"
"337","0.3809090909090909","0.3809090909090909","0.3809090909090909","0.3481609195402299","0.3481609195402299","0.3481609195402299","0.33454545454545453","0.33454545454545453","0.33454545454545453","0.286551724137931","0.286551724137931","0.286551724137931","0.35363636363636364","0.35363636363636364","0.35363636363636364","0.3181609195402299","0.3181609195402299","0.3181609195402299","0.35818181818181816","0.35818181818181816","0.35818181818181816","0.3332183908045977","0.3332183908045977","0.3332183908045977","0.3054545454545455","0.3054545454545455","0.3054545454545455","0.28045977011494255","0.28045977011494255","0.28045977011494255","0.3368181818181818","0.3368181818181818","0.3368181818181818","0.2957471264367816","0.2957471264367816","0.2957471264367816","0.3477272727272727","0.3477272727272727","0.3477272727272727","0.3255172413793103","0.3255172413793103","0.3255172413793103"
"338","0.3881818181818182","0.3881818181818182","0.3881818181818182","0.34183908045977013","0.34183908045977013","0.34183908045977013","0.33545454545454545","0.33545454545454545","0.33545454545454545","0.2964367816091954","0.2964367816091954","0.2964367816091954","0.3527272727272727","0.3527272727272727","0.3527272727272727","0.3152873563218391","0.3152873563218391","0.3152873563218391","0.3572727272727273","0.3572727272727273","0.3572727272727273","0.3350574712643678","0.3350574712643678","0.3350574712643678","0.2959090909090909","0.2959090909090909","0.2959090909090909","0.28229885057471266","0.28229885057471266","0.28229885057471266","0.35","0.35","0.35","0.3005747126436782","0.3005747126436782","0.3005747126436782","0.3609090909090909","0.3609090909090909","0.3609090909090909","0.3167816091954023","0.3167816091954023","0.3167816091954023"
"339","0.3718181818181818","0.3718181818181818","0.3718181818181818","0.34448275862068967","0.34448275862068967","0.34448275862068967","0.3245454545454545","0.3245454545454545","0.3245454545454545","0.2904597701149425","0.2904597701149425","0.2904597701149425","0.3422727272727273","0.3422727272727273","0.3422727272727273","0.32436781609195403","0.32436781609195403","0.32436781609195403","0.3568181818181818","0.3568181818181818","0.3568181818181818","0.3294252873563218","0.3294252873563218","0.3294252873563218","0.29863636363636364","0.29863636363636364","0.29863636363636364","0.2832183908045977","0.2832183908045977","0.2832183908045977","0.3372727272727273","0.3372727272727273","0.3372727272727273","0.3137931034482759","0.3137931034482759","0.3137931034482759","0.36272727272727273","0.36272727272727273","0.36272727272727273","0.32701149425287357","0.32701149425287357","0.32701149425287357"
"340","0.365","0.365","0.365","0.33632183908045976","0.33632183908045976","0.33632183908045976","0.32636363636363636","0.32636363636363636","0.32636363636363636","0.29977011494252875","0.29977011494252875","0.29977011494252875","0.35454545454545455","0.35454545454545455","0.35454545454545455","0.3216091954022989","0.3216091954022989","0.3216091954022989","0.37227272727272726","0.37227272727272726","0.37227272727272726","0.3408045977011494","0.3408045977011494","0.3408045977011494","0.31136363636363634","0.31136363636363634","0.31136363636363634","0.275632183908046","0.275632183908046","0.275632183908046","0.33136363636363636","0.33136363636363636","0.33136363636363636","0.3137931034482759","0.3137931034482759","0.3137931034482759","0.34363636363636363","0.34363636363636363","0.34363636363636363","0.3201149425287356","0.3201149425287356","0.3201149425287356"
"341","0.3654545454545455","0.3654545454545455","0.3654545454545455","0.33839080459770116","0.33839080459770116","0.33839080459770116","0.3231818181818182","0.3231818181818182","0.3231818181818182","0.3","0.3","0.3","0.35","0.35","0.35","0.32436781609195403","0.32436781609195403","0.32436781609195403","0.35545454545454547","0.35545454545454547","0.35545454545454547","0.32666666666666666","0.32666666666666666","0.32666666666666666","0.3018181818181818","0.3018181818181818","0.3018181818181818","0.27827586206896554","0.27827586206896554","0.27827586206896554","0.3427272727272727","0.3427272727272727","0.3427272727272727","0.3124137931034483","0.3124137931034483","0.3124137931034483","0.35","0.35","0.35","0.3242528735632184","0.3242528735632184","0.3242528735632184"
"342","0.3718181818181818","0.3718181818181818","0.3718181818181818","0.34344827586206894","0.34344827586206894","0.34344827586206894","0.33181818181818185","0.33181818181818185","0.33181818181818185","0.3","0.3","0.3","0.35545454545454547","0.35545454545454547","0.35545454545454547","0.3288505747126437","0.3288505747126437","0.3288505747126437","0.37","0.37","0.37","0.3351724137931035","0.3351724137931035","0.3351724137931035","0.2972727272727273","0.2972727272727273","0.2972727272727273","0.28586206896551725","0.28586206896551725","0.28586206896551725","0.33954545454545454","0.33954545454545454","0.33954545454545454","0.30701149425287355","0.30701149425287355","0.30701149425287355","0.34863636363636363","0.34863636363636363","0.34863636363636363","0.31413793103448273","0.31413793103448273","0.31413793103448273"
"343","0.36272727272727273","0.36272727272727273","0.36272727272727273","0.3474712643678161","0.3474712643678161","0.3474712643678161","0.3240909090909091","0.3240909090909091","0.3240909090909091","0.29563218390804596","0.29563218390804596","0.29563218390804596","0.3472727272727273","0.3472727272727273","0.3472727272727273","0.32022988505747124","0.32022988505747124","0.32022988505747124","0.3513636363636364","0.3513636363636364","0.3513636363636364","0.3349425287356322","0.3349425287356322","0.3349425287356322","0.3009090909090909","0.3009090909090909","0.3009090909090909","0.28022988505747126","0.28022988505747126","0.28022988505747126","0.33181818181818185","0.33181818181818185","0.33181818181818185","0.3145977011494253","0.3145977011494253","0.3145977011494253","0.33136363636363636","0.33136363636363636","0.33136363636363636","0.3293103448275862","0.3293103448275862","0.3293103448275862"
"344","0.36727272727272725","0.36727272727272725","0.36727272727272725","0.34770114942528735","0.34770114942528735","0.34770114942528735","0.3259090909090909","0.3259090909090909","0.3259090909090909","0.29919540229885055","0.29919540229885055","0.29919540229885055","0.35409090909090907","0.35409090909090907","0.35409090909090907","0.31517241379310346","0.31517241379310346","0.31517241379310346","0.36045454545454547","0.36045454545454547","0.36045454545454547","0.33275862068965517","0.33275862068965517","0.33275862068965517","0.31272727272727274","0.31272727272727274","0.31272727272727274","0.28908045977011493","0.28908045977011493","0.28908045977011493","0.32636363636363636","0.32636363636363636","0.32636363636363636","0.3067816091954023","0.3067816091954023","0.3067816091954023","0.35909090909090907","0.35909090909090907","0.35909090909090907","0.32701149425287357","0.32701149425287357","0.32701149425287357"
"345","0.3759090909090909","0.3759090909090909","0.3759090909090909","0.3487356321839081","0.3487356321839081","0.3487356321839081","0.33090909090909093","0.33090909090909093","0.33090909090909093","0.29735632183908045","0.29735632183908045","0.29735632183908045","0.35954545454545456","0.35954545454545456","0.35954545454545456","0.32080459770114944","0.32080459770114944","0.32080459770114944","0.3563636363636364","0.3563636363636364","0.3563636363636364","0.33632183908045976","0.33632183908045976","0.33632183908045976","0.30863636363636365","0.30863636363636365","0.30863636363636365","0.2863218390804598","0.2863218390804598","0.2863218390804598","0.3336363636363636","0.3336363636363636","0.3336363636363636","0.3074712643678161","0.3074712643678161","0.3074712643678161","0.35045454545454546","0.35045454545454546","0.35045454545454546","0.333448275862069","0.333448275862069","0.333448275862069"
"346","0.3668181818181818","0.3668181818181818","0.3668181818181818","0.33586206896551724","0.33586206896551724","0.33586206896551724","0.3286363636363636","0.3286363636363636","0.3286363636363636","0.30137931034482757","0.30137931034482757","0.30137931034482757","0.3527272727272727","0.3527272727272727","0.3527272727272727","0.32459770114942527","0.32459770114942527","0.32459770114942527","0.36772727272727274","0.36772727272727274","0.36772727272727274","0.3393103448275862","0.3393103448275862","0.3393103448275862","0.3118181818181818","0.3118181818181818","0.3118181818181818","0.28402298850574714","0.28402298850574714","0.28402298850574714","0.3368181818181818","0.3368181818181818","0.3368181818181818","0.3041379310344828","0.3041379310344828","0.3041379310344828","0.36","0.36","0.36","0.32632183908045975","0.32632183908045975","0.32632183908045975"
"347","0.3704545454545455","0.3704545454545455","0.3704545454545455","0.34218390804597704","0.34218390804597704","0.34218390804597704","0.33590909090909093","0.33590909090909093","0.33590909090909093","0.3025287356321839","0.3025287356321839","0.3025287356321839","0.3563636363636364","0.3563636363636364","0.3563636363636364","0.3225287356321839","0.3225287356321839","0.3225287356321839","0.3663636363636364","0.3663636363636364","0.3663636363636364","0.3393103448275862","0.3393103448275862","0.3393103448275862","0.315","0.315","0.315","0.2863218390804598","0.2863218390804598","0.2863218390804598","0.3472727272727273","0.3472727272727273","0.3472727272727273","0.312183908045977","0.312183908045977","0.312183908045977","0.365","0.365","0.365","0.3275862068965517","0.3275862068965517","0.3275862068965517"
"348","0.375","0.375","0.375","0.34229885057471265","0.34229885057471265","0.34229885057471265","0.33545454545454545","0.33545454545454545","0.33545454545454545","0.3040229885057471","0.3040229885057471","0.3040229885057471","0.3509090909090909","0.3509090909090909","0.3509090909090909","0.3201149425287356","0.3201149425287356","0.3201149425287356","0.37772727272727274","0.37772727272727274","0.37772727272727274","0.34402298850574714","0.34402298850574714","0.34402298850574714","0.2918181818181818","0.2918181818181818","0.2918181818181818","0.28942528735632184","0.28942528735632184","0.28942528735632184","0.345","0.345","0.345","0.3042528735632184","0.3042528735632184","0.3042528735632184","0.36318181818181816","0.36318181818181816","0.36318181818181816","0.3288505747126437","0.3288505747126437","0.3288505747126437"
