"Step","Width only variation : 2048 - test_accuracy","Width only variation : 2048 - test_accuracy__MIN","Width only variation : 2048 - test_accuracy__MAX","Width only variation : 2048 - train_accuracy","Width only variation : 2048 - train_accuracy__MIN","Width only variation : 2048 - train_accuracy__MAX","Width only variation : 1024 - test_accuracy","Width only variation : 1024 - test_accuracy__MIN","Width only variation : 1024 - test_accuracy__MAX","Width only variation : 1024 - train_accuracy","Width only variation : 1024 - train_accuracy__MIN","Width only variation : 1024 - train_accuracy__MAX","Width only variation : 512 - test_accuracy","Width only variation : 512 - test_accuracy__MIN","Width only variation : 512 - test_accuracy__MAX","Width only variation : 512 - train_accuracy","Width only variation : 512 - train_accuracy__MIN","Width only variation : 512 - train_accuracy__MAX","Width only variation : 256 - test_accuracy","Width only variation : 256 - test_accuracy__MIN","Width only variation : 256 - test_accuracy__MAX","Width only variation : 256 - train_accuracy","Width only variation : 256 - train_accuracy__MIN","Width only variation : 256 - train_accuracy__MAX","Width only variation : 128 - test_accuracy","Width only variation : 128 - test_accuracy__MIN","Width only variation : 128 - test_accuracy__MAX","Width only variation : 128 - train_accuracy","Width only variation : 128 - train_accuracy__MIN","Width only variation : 128 - train_accuracy__MAX","Width only variation : 64 - test_accuracy","Width only variation : 64 - test_accuracy__MIN","Width only variation : 64 - test_accuracy__MAX","Width only variation : 64 - train_accuracy","Width only variation : 64 - train_accuracy__MIN","Width only variation : 64 - train_accuracy__MAX","Width only variation : 32 - test_accuracy","Width only variation : 32 - test_accuracy__MIN","Width only variation : 32 - test_accuracy__MAX","Width only variation : 32 - train_accuracy","Width only variation : 32 - train_accuracy__MIN","Width only variation : 32 - train_accuracy__MAX"
"104","0.26181818181818184","0.26181818181818184","0.26181818181818184","0.29919540229885055","0.29919540229885055","0.29919540229885055","0.2677272727272727","0.2677272727272727","0.2677272727272727","0.27839080459770116","0.27839080459770116","0.27839080459770116","0.25136363636363634","0.25136363636363634","0.25136363636363634","0.2671264367816092","0.2671264367816092","0.2671264367816092","0.255","0.255","0.255","0.253448275862069","0.253448275862069","0.253448275862069","0.2595454545454545","0.2595454545454545","0.2595454545454545","0.22977011494252875","0.22977011494252875","0.22977011494252875","0.17681818181818182","0.17681818181818182","0.17681818181818182","0.17367816091954022","0.17367816091954022","0.17367816091954022","0.24181818181818182","0.24181818181818182","0.24181818181818182","0.2120689655172414","0.2120689655172414","0.2120689655172414"
"105","0.26590909090909093","0.26590909090909093","0.26590909090909093","0.2996551724137931","0.2996551724137931","0.2996551724137931","0.26681818181818184","0.26681818181818184","0.26681818181818184","0.29183908045977014","0.29183908045977014","0.29183908045977014","0.2686363636363636","0.2686363636363636","0.2686363636363636","0.2696551724137931","0.2696551724137931","0.2696551724137931","0.25","0.25","0.25","0.2501149425287356","0.2501149425287356","0.2501149425287356","0.2581818181818182","0.2581818181818182","0.2581818181818182","0.23666666666666666","0.23666666666666666","0.23666666666666666","0.16954545454545455","0.16954545454545455","0.16954545454545455","0.1714942528735632","0.1714942528735632","0.1714942528735632","0.2340909090909091","0.2340909090909091","0.2340909090909091","0.21310344827586206","0.21310344827586206","0.21310344827586206"
"106","0.26","0.26","0.26","0.30724137931034484","0.30724137931034484","0.30724137931034484","0.26954545454545453","0.26954545454545453","0.26954545454545453","0.2932183908045977","0.2932183908045977","0.2932183908045977","0.26181818181818184","0.26181818181818184","0.26181818181818184","0.2649425287356322","0.2649425287356322","0.2649425287356322","0.25","0.25","0.25","0.24988505747126435","0.24988505747126435","0.24988505747126435","0.25636363636363635","0.25636363636363635","0.25636363636363635","0.22954022988505748","0.22954022988505748","0.22954022988505748","0.175","0.175","0.175","0.16977011494252875","0.16977011494252875","0.16977011494252875","0.2409090909090909","0.2409090909090909","0.2409090909090909","0.2052873563218391","0.2052873563218391","0.2052873563218391"
"107","0.2586363636363636","0.2586363636363636","0.2586363636363636","0.29735632183908045","0.29735632183908045","0.29735632183908045","0.26136363636363635","0.26136363636363635","0.26136363636363635","0.28402298850574714","0.28402298850574714","0.28402298850574714","0.265","0.265","0.265","0.277816091954023","0.277816091954023","0.277816091954023","0.26590909090909093","0.26590909090909093","0.26590909090909093","0.262183908045977","0.262183908045977","0.262183908045977","0.2509090909090909","0.2509090909090909","0.2509090909090909","0.23482758620689656","0.23482758620689656","0.23482758620689656","0.1690909090909091","0.1690909090909091","0.1690909090909091","0.1724137931034483","0.1724137931034483","0.1724137931034483","0.22454545454545455","0.22454545454545455","0.22454545454545455","0.20298850574712643","0.20298850574712643","0.20298850574712643"
"108","0.2818181818181818","0.2818181818181818","0.2818181818181818","0.30505747126436783","0.30505747126436783","0.30505747126436783","0.27136363636363636","0.27136363636363636","0.27136363636363636","0.28379310344827585","0.28379310344827585","0.28379310344827585","0.24772727272727274","0.24772727272727274","0.24772727272727274","0.27839080459770116","0.27839080459770116","0.27839080459770116","0.26","0.26","0.26","0.2542528735632184","0.2542528735632184","0.2542528735632184","0.2595454545454545","0.2595454545454545","0.2595454545454545","0.23632183908045978","0.23632183908045978","0.23632183908045978","0.17681818181818182","0.17681818181818182","0.17681818181818182","0.1771264367816092","0.1771264367816092","0.1771264367816092","0.2290909090909091","0.2290909090909091","0.2290909090909091","0.20563218390804597","0.20563218390804597","0.20563218390804597"
"109","0.2759090909090909","0.2759090909090909","0.2759090909090909","0.30873563218390804","0.30873563218390804","0.30873563218390804","0.24636363636363637","0.24636363636363637","0.24636363636363637","0.29","0.29","0.29","0.2609090909090909","0.2609090909090909","0.2609090909090909","0.26620689655172414","0.26620689655172414","0.26620689655172414","0.2590909090909091","0.2590909090909091","0.2590909090909091","0.2554022988505747","0.2554022988505747","0.2554022988505747","0.25363636363636366","0.25363636363636366","0.25363636363636366","0.23091954022988506","0.23091954022988506","0.23091954022988506","0.18136363636363637","0.18136363636363637","0.18136363636363637","0.16551724137931034","0.16551724137931034","0.16551724137931034","0.225","0.225","0.225","0.20080459770114942","0.20080459770114942","0.20080459770114942"
"110","0.2768181818181818","0.2768181818181818","0.2768181818181818","0.3082758620689655","0.3082758620689655","0.3082758620689655","0.25045454545454543","0.25045454545454543","0.25045454545454543","0.27839080459770116","0.27839080459770116","0.27839080459770116","0.26636363636363636","0.26636363636363636","0.26636363636363636","0.27551724137931033","0.27551724137931033","0.27551724137931033","0.2609090909090909","0.2609090909090909","0.2609090909090909","0.25666666666666665","0.25666666666666665","0.25666666666666665","0.25045454545454543","0.25045454545454543","0.25045454545454543","0.23655172413793105","0.23655172413793105","0.23655172413793105","0.1740909090909091","0.1740909090909091","0.1740909090909091","0.1754022988505747","0.1754022988505747","0.1754022988505747","0.235","0.235","0.235","0.20632183908045976","0.20632183908045976","0.20632183908045976"
"111","0.27545454545454545","0.27545454545454545","0.27545454545454545","0.3062068965517241","0.3062068965517241","0.3062068965517241","0.2681818181818182","0.2681818181818182","0.2681818181818182","0.2893103448275862","0.2893103448275862","0.2893103448275862","0.2727272727272727","0.2727272727272727","0.2727272727272727","0.27666666666666667","0.27666666666666667","0.27666666666666667","0.25545454545454543","0.25545454545454543","0.25545454545454543","0.2616091954022989","0.2616091954022989","0.2616091954022989","0.25772727272727275","0.25772727272727275","0.25772727272727275","0.23390804597701148","0.23390804597701148","0.23390804597701148","0.17272727272727273","0.17272727272727273","0.17272727272727273","0.17471264367816092","0.17471264367816092","0.17471264367816092","0.22090909090909092","0.22090909090909092","0.22090909090909092","0.20505747126436782","0.20505747126436782","0.20505747126436782"
"112","0.2727272727272727","0.2727272727272727","0.2727272727272727","0.3042528735632184","0.3042528735632184","0.3042528735632184","0.26590909090909093","0.26590909090909093","0.26590909090909093","0.29919540229885055","0.29919540229885055","0.29919540229885055","0.26272727272727275","0.26272727272727275","0.26272727272727275","0.2718390804597701","0.2718390804597701","0.2718390804597701","0.26545454545454544","0.26545454545454544","0.26545454545454544","0.2559770114942529","0.2559770114942529","0.2559770114942529","0.2672727272727273","0.2672727272727273","0.2672727272727273","0.2367816091954023","0.2367816091954023","0.2367816091954023","0.17772727272727273","0.17772727272727273","0.17772727272727273","0.17379310344827587","0.17379310344827587","0.17379310344827587","0.23727272727272727","0.23727272727272727","0.23727272727272727","0.20862068965517241","0.20862068965517241","0.20862068965517241"
"113","0.2636363636363636","0.2636363636363636","0.2636363636363636","0.30540229885057474","0.30540229885057474","0.30540229885057474","0.25636363636363635","0.25636363636363635","0.25636363636363635","0.28379310344827585","0.28379310344827585","0.28379310344827585","0.2595454545454545","0.2595454545454545","0.2595454545454545","0.27034482758620687","0.27034482758620687","0.27034482758620687","0.26181818181818184","0.26181818181818184","0.26181818181818184","0.2614942528735632","0.2614942528735632","0.2614942528735632","0.24681818181818183","0.24681818181818183","0.24681818181818183","0.23597701149425288","0.23597701149425288","0.23597701149425288","0.17909090909090908","0.17909090909090908","0.17909090909090908","0.1732183908045977","0.1732183908045977","0.1732183908045977","0.22272727272727272","0.22272727272727272","0.22272727272727272","0.20942528735632185","0.20942528735632185","0.20942528735632185"
"114","0.2640909090909091","0.2640909090909091","0.2640909090909091","0.30724137931034484","0.30724137931034484","0.30724137931034484","0.27454545454545454","0.27454545454545454","0.27454545454545454","0.28620689655172415","0.28620689655172415","0.28620689655172415","0.255","0.255","0.255","0.28011494252873564","0.28011494252873564","0.28011494252873564","0.26590909090909093","0.26590909090909093","0.26590909090909093","0.25885057471264367","0.25885057471264367","0.25885057471264367","0.255","0.255","0.255","0.23333333333333334","0.23333333333333334","0.23333333333333334","0.18636363636363637","0.18636363636363637","0.18636363636363637","0.1706896551724138","0.1706896551724138","0.1706896551724138","0.23545454545454544","0.23545454545454544","0.23545454545454544","0.20977011494252873","0.20977011494252873","0.20977011494252873"
"115","0.27090909090909093","0.27090909090909093","0.27090909090909093","0.3102298850574713","0.3102298850574713","0.3102298850574713","0.2640909090909091","0.2640909090909091","0.2640909090909091","0.28390804597701147","0.28390804597701147","0.28390804597701147","0.2636363636363636","0.2636363636363636","0.2636363636363636","0.2679310344827586","0.2679310344827586","0.2679310344827586","0.26","0.26","0.26","0.25448275862068964","0.25448275862068964","0.25448275862068964","0.26181818181818184","0.26181818181818184","0.26181818181818184","0.23310344827586207","0.23310344827586207","0.23310344827586207","0.175","0.175","0.175","0.17597701149425288","0.17597701149425288","0.17597701149425288","0.23727272727272727","0.23727272727272727","0.23727272727272727","0.21436781609195402","0.21436781609195402","0.21436781609195402"
"116","0.2722727272727273","0.2722727272727273","0.2722727272727273","0.3117241379310345","0.3117241379310345","0.3117241379310345","0.2590909090909091","0.2590909090909091","0.2590909090909091","0.2911494252873563","0.2911494252873563","0.2911494252873563","0.2609090909090909","0.2609090909090909","0.2609090909090909","0.27057471264367816","0.27057471264367816","0.27057471264367816","0.2677272727272727","0.2677272727272727","0.2677272727272727","0.2520689655172414","0.2520689655172414","0.2520689655172414","0.25045454545454543","0.25045454545454543","0.25045454545454543","0.23229885057471264","0.23229885057471264","0.23229885057471264","0.17863636363636365","0.17863636363636365","0.17863636363636365","0.16908045977011493","0.16908045977011493","0.16908045977011493","0.23863636363636365","0.23863636363636365","0.23863636363636365","0.20655172413793105","0.20655172413793105","0.20655172413793105"
"117","0.26636363636363636","0.26636363636363636","0.26636363636363636","0.3142528735632184","0.3142528735632184","0.3142528735632184","0.255","0.255","0.255","0.29413793103448277","0.29413793103448277","0.29413793103448277","0.26454545454545453","0.26454545454545453","0.26454545454545453","0.2745977011494253","0.2745977011494253","0.2745977011494253","0.2581818181818182","0.2581818181818182","0.2581818181818182","0.2519540229885057","0.2519540229885057","0.2519540229885057","0.25272727272727274","0.25272727272727274","0.25272727272727274","0.23413793103448277","0.23413793103448277","0.23413793103448277","0.18136363636363637","0.18136363636363637","0.18136363636363637","0.16827586206896553","0.16827586206896553","0.16827586206896553","0.21863636363636363","0.21863636363636363","0.21863636363636363","0.21436781609195402","0.21436781609195402","0.21436781609195402"
"118","0.26636363636363636","0.26636363636363636","0.26636363636363636","0.32229885057471264","0.32229885057471264","0.32229885057471264","0.2545454545454545","0.2545454545454545","0.2545454545454545","0.2927586206896552","0.2927586206896552","0.2927586206896552","0.26136363636363635","0.26136363636363635","0.26136363636363635","0.2727586206896552","0.2727586206896552","0.2727586206896552","0.2590909090909091","0.2590909090909091","0.2590909090909091","0.2616091954022989","0.2616091954022989","0.2616091954022989","0.25363636363636366","0.25363636363636366","0.25363636363636366","0.2371264367816092","0.2371264367816092","0.2371264367816092","0.17727272727272728","0.17727272727272728","0.17727272727272728","0.1764367816091954","0.1764367816091954","0.1764367816091954","0.24227272727272728","0.24227272727272728","0.24227272727272728","0.20620689655172414","0.20620689655172414","0.20620689655172414"
"119","0.26590909090909093","0.26590909090909093","0.26590909090909093","0.31632183908045974","0.31632183908045974","0.31632183908045974","0.26272727272727275","0.26272727272727275","0.26272727272727275","0.2891954022988506","0.2891954022988506","0.2891954022988506","0.2640909090909091","0.2640909090909091","0.2640909090909091","0.27988505747126435","0.27988505747126435","0.27988505747126435","0.27045454545454545","0.27045454545454545","0.27045454545454545","0.24770114942528734","0.24770114942528734","0.24770114942528734","0.2559090909090909","0.2559090909090909","0.2559090909090909","0.23505747126436782","0.23505747126436782","0.23505747126436782","0.18181818181818182","0.18181818181818182","0.18181818181818182","0.17436781609195404","0.17436781609195404","0.17436781609195404","0.2359090909090909","0.2359090909090909","0.2359090909090909","0.2082758620689655","0.2082758620689655","0.2082758620689655"
